CustomerID,Customer-Age,Gender,Membership,Company,Segment,Model,Car-Year,Car-Age,Fuel type,Servicing-Price,Payment-Method,TechSupport,Assistance,Churn
8532-UEFWH,40,Male,Yes,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Cash,Yes,Yes,Yes
6296-DDOOR,52,Male,Yes,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Card,Yes,Yes,Yes
7951-VRDVK,33,Female,No,Maruti Suzuki,Sedan,Ciaz,2014,6,Petrol,3500,Cash,Yes,Yes,Yes
5931-FLJJF,21,Male,Yes,Maruti Suzuki,Hatchback,Swift,2015,5,Petrol,3000,Wallet,Yes,Yes,Yes
4815-YOSUK,50,Male,Yes,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
2659-VXMWZ,52,Female,No,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Cash,Yes,Yes,Yes
0380-NEAVX,38,Male,Yes,Maruti Suzuki,Sedan,Dzire,2018,2,Petrol,3500,Card,Yes,Yes,Yes
3207-OYBWH,23,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2019,1,Petrol,3000,Cash,Yes,Yes,Yes
4285-GYRQC,38,Female,No,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Wallet,Yes,Yes,Yes
7216-EWTRS,21,Male,Yes,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Cash,Yes,Yes,Yes
4365-MSDYN,47,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2006,14,Petrol,3500,Cash,Yes,Yes,Yes
7036-TYDEC,50,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2007,13,Petrol,3000,Card,Yes,Yes,Yes
5802-ADBRC,39,Male,Yes,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Cash,Yes,Yes,Yes
8076-FEZKJ,27,Male,Yes,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Wallet,Yes,Yes,Yes
5197-YPYBZ,46,Female,No,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Cash,Yes,Yes,Yes
8337-MSSXB,50,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2011,9,Petrol,3000,Cash,Yes,Yes,Yes
4312-GVYNH,40,Male,Yes,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Card,Yes,Yes,Yes
8495-LJDFO,39,Female,No,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Cash,Yes,Yes,Yes
0839-JTCUD,40,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2014,6,Petrol,3500,Wallet,Yes,Yes,Yes
5494-WOZRZ,33,Male,Yes,Maruti Suzuki,Hatchback,Swift,2015,5,Petrol,3000,Cash,Yes,Yes,Yes
1302-UHBDD,40,Female,No,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
2234-EOFPT,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Card,Yes,Yes,Yes
8619-IJNDK,53,Male,Yes,Company,Segment,Model,2018,2,Petrol,,Cash,Yes,Yes,Yes
8378-LKJAF,44,Female,No,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Wallet,Yes,Yes,Yes
8182-BJDSI,28,Male,Yes,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Cash,Yes,Yes,Yes
2528-HFYZX,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
1153-GNOLC,27,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Card,Yes,Yes,Yes
3298-QEICA,46,Male,Yes,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
0788-DXBFY,29,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Wallet,Yes,Yes,Yes
3597-YASZG,46,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
3496-LFSZU,44,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
5242-UOWHD,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Card,Yes,Yes,Yes
2482-CZGBB,48,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Cash,Yes,Yes,Yes
6479-SZPLM,53,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Wallet,Yes,Yes,Yes
8097-VBQTZ,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
4500-HKANN,30,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
9917-KWRBE,45,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Card,Yes,Yes,Yes
3420-ZDBMA,48,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
2212-LYASK,27,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Wallet,Yes,Yes,Yes
1393-IMKZG,32,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
8069-RHUXK,24,Male,Yes,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Cash,Yes,Yes,Yes
3398-GCPMU,35,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Card,Yes,Yes,Yes
2908-WGAXL,36,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
3378-AJRAO,45,Male,Yes,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Wallet,Yes,Yes,Yes
1013-QCWAM,48,Female,No,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Cash,Yes,Yes,Yes
0866-QLSIR,29,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
6050-FFXES,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Card,Yes,Yes,Yes
7181-BQYBV,55,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
0362-RAOQO,22,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Wallet,Yes,Yes,Yes
9554-DFKIC,32,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
5527-ACHSO,50,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
0829-DDVLK,49,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Card,Yes,Yes,No
1399-UBQIU,44,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Cash,Yes,Yes,No
1813-JLKWR,34,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Wallet,Yes,Yes,No
0336-PIKEI,54,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,No
7322-OCWHC,24,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Cash,Yes,Yes,No
9537-VHDTA,23,Female,No,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Card,Yes,Yes,No
4957-TIALW,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,No
2054-PJOCK,31,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Wallet,Yes,Yes,No
9150-HEPMB,35,Female,No,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Cash,Yes,Yes,No
9030-QGZNL,48,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Cash,Yes,Yes,No
6204-IEUXJ,50,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Card,Yes,Yes,No
3126-WQMGH,31,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,No
4529-CKBCL,42,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Wallet,Yes,Yes,No
2506-CLAKW,36,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Cash,Yes,Yes,No
7176-WRTNX,55,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,No
1583-IHQZE,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Card,Yes,Yes,No
5732-IKGQH,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,No
9239-GZHZE,37,Female,No,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Wallet,Yes,Yes,No
7205-BAIAD,22,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,No
0151-ONTOV,40,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,No
4140-MUHUG,21,Female,No,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Card,Yes,Yes,No
0093-EXYQL,46,Male,Yes,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Cash,Yes,Yes,No
8064-RAVOH,44,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Wallet,Yes,Yes,No
0219-QAERP,22,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,No
0320-JDNQG,48,Male,Yes,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Cash,Yes,Yes,No
7180-PISOG,41,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Card,Yes,Yes,No
9168-INPSZ,55,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,No
3571-RFHAR,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Wallet,Yes,Yes,No
0015-UOCOJ,26,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,No
5334-AFQJB,32,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Cash,Yes,Yes,No
2754-SDJRD,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Card,Yes,Yes,No
9578-VRMNM,31,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,No
1587-FKLZB,50,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Wallet,Yes,Yes,No
6140-QNRQQ,33,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Cash,Yes,Yes,No
8963-JLGJT,27,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,No
4307-KTUMW,27,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Card,Yes,Yes,No
1465-LNTLJ,33,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Cash,Yes,Yes,No
5440-FLBQG,41,Male,Yes,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Wallet,Yes,Yes,No
2135-DQWAQ,23,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,No
4056-QHXHZ,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,No
7470-MCQTK,23,Male,Yes,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Card,Yes,Yes,No
7488-MXJIV,42,Female,No,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Cash,Yes,Yes,No
7401-JIXNM,35,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Wallet,Yes,Yes,No
9339-FIIJL,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,No
2027-FECZV,22,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,No
2672-DZUOY,30,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Card,Yes,Yes,No
4706-DGAHW,48,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,No
3870-MQAMG,27,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Wallet,Yes,Yes,No
6670-MFRPK,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,No
6177-PEVRA,21,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Cash,Yes,Yes,No
4800-CZMPC,48,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Card,Yes,Yes,No
4813-HQMGZ,32,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,No
7579-KKLOE,53,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Wallet,Yes,Yes,No
7377-DMMRI,32,Female,No,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Cash,Yes,Yes,No
8402-EIVQS,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,No
4947-DSMXK,29,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Card,Yes,Yes,No
7245-NIIWQ,48,Female,No,Maruti Suzuki,Sedan,Dzire,2007,13,Petrol,3500,Cash,Yes,Yes,No
0002-ORFBO,53,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2008,12,Cng,3000,Wallet,Yes,Yes,No
3324-OIRTO,34,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,No
5414-OFQCB,50,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,No
4967-WPNCF,49,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Card,Yes,Yes,No
8552-OBVRU,22,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2012,8,Cng,3000,Cash,Yes,Yes,No
8499-BRXTD,34,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Wallet,Yes,Yes,No
9154-QDGTH,36,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,No
8197-BFWVU,40,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,No
2577-GVSIL,41,Female,No,Maruti Suzuki,Hatchback,Ignis,2016,4,Cng,3000,Card,Yes,Yes,No
9367-OIUXP,21,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,No
6770-UAYGJ,45,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Wallet,Yes,Yes,No
6463-HHXJR,55,Female,No,Maruti Suzuki,Sedan,Ciaz,2019,1,Petrol,3500,Cash,Yes,Yes,No
7928-VJYAB,34,Male,Yes,Maruti Suzuki,Hatchback,Swift,2020,0,Cng,3000,Cash,Yes,Yes,No
1187-WILMM,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Card,Yes,Yes,No
9776-OJUZI,48,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,No
1306-RPWXZ,43,Male,Yes,Company,Segment,Model,2007,13,Petrol,,Wallet,Yes,Yes,No
8949-JTMAY,45,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,No
2774-LVQUS,51,Female,No,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,No
3097-PYWXL,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Card,Yes,Yes,No
2266-SJNAT,21,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,No
0869-PAPRP,29,Female,No,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Wallet,Yes,Yes,No
4238-JSSWH,50,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,Yes,Yes,No
2972-YDYUW,21,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,No
1104-FEJAM,40,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Card,Yes,Yes,No
2809-ILCYT,36,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,No
5499-ECUTN,47,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Wallet,Yes,Yes,No
4981-FLTMF,33,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,No
9121-PHQSR,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,No
3113-IWHLC,28,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Card,Yes,Yes,No
3211-ILJTT,31,Female,No,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,No
4612-THJBS,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Wallet,Yes,Yes,No
4277-BWBML,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,No
4094-NSEDU,28,Female,No,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,No
0234-TEVTT,54,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Card,Yes,Yes,No
4304-TSPVK,24,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,No
1552-AAGRX,53,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Wallet,Yes,Yes,No
2637-FKFSY,44,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,No
9796-MVYXX,53,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,Yes,Yes,No
7874-ECPQJ,28,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Card,Yes,Yes,No
0020-INWCK,27,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,No
7089-RKVSZ,41,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Wallet,Yes,Yes,No
2683-JXWQQ,41,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,No
9548-ZMVTX,34,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,No
8739-XNIKG,45,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Card,Yes,Yes,No
9755-JHNMN,26,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,No
3981-QSVQI,25,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Wallet,Yes,Yes,No
2789-HQBOU,33,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,No
9424-CMPOG,53,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,No
5067-WJEUN,55,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Card,Yes,Yes,No
3450-WXOAT,21,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,No
9251-WNSOD,23,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Wallet,Yes,Yes,No
6974-DAFLI,28,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,No
2616-UUTFK,32,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,No
7064-JHXCE,31,Female,No,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Card,Yes,Yes,No
5103-MHMHY,43,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,No
7989-AWGEH,21,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Wallet,Yes,Yes,No
4373-VVHQL,25,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,No
4559-UWIHT,31,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,No
7268-IGMFD,25,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Card,Yes,Yes,No
1846-XWOQN,46,Female,No,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,No
0235-KGSLC,35,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Wallet,Yes,Yes,No
6650-BWFRT,52,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,No
9570-KYEUA,33,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,No
6993-YGFJV,32,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Card,Yes,Yes,No
2712-SYWAY,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,No
0730-BGQGF,38,Female,No,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Wallet,Yes,Yes,No
5498-IBWPI,26,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,No
9101-NTIXF,25,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,No
0013-SMEOE,31,Female,No,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Card,Yes,Yes,No
9314-QDMDW,29,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,Yes,Yes,No
9308-ANMVE,46,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Wallet,Yes,Yes,No
2884-GBPFB,52,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,No
3757-NJYBX,33,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,No
3413-DHLPB,47,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Card,Yes,Yes,No
7649-PHJVR,26,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,No
6114-TCFID,23,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Wallet,Yes,Yes,No
3787-TRIAL,42,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,No
2573-GYRUU,22,Female,No,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,No
5156-UMKOW,43,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Card,Yes,Yes,No
1247-QBVSH,52,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,No
6734-GMPVK,37,Female,No,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Wallet,Yes,Yes,No
9822-OAOVB,40,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,No
6161-ERDGD,26,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,No
1226-JZNKR,43,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Card,Yes,Yes,No
7318-EIVKO,53,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,No
3771-PZOBW,42,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Wallet,Yes,Yes,No
5136-KCKGI,48,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,No
8231-BSWXX,44,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,No
6486-LHTMA,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Card,Yes,Yes,No
4083-BFNYK,23,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,No
3722-WPXTK,45,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Wallet,Yes,Yes,No
7389-KBFIT,30,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,No
7176-WIONM,49,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,No
5141-ZUVBH,49,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Card,No,No,No
1089-HDMKP,44,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,No,No,No
7623-HKYRK,35,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Wallet,No,No,No
0310-SUCIN,28,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,No,No,No
5197-PYEPU,47,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,No,No,No
2929-ERCFZ,41,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Card,No,No,No
7548-SEPYI,48,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,No,No,No
8835-VSDSE,54,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Wallet,No,No,No
6619-RPLQZ,22,Female,No,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,No,No,No
3275-RHRNE,45,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,No,No,No
3503-TYDAY,36,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Card,No,No,No
6901-GOGZG,54,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,No,No,No
1623-NLDOT,45,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Wallet,No,No,No
7021-XSNYE,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,No,No,No
